
#################################################################
Log started at 2025-06-16_16-27-12.465813 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.377544, Y=0.090683, Z=9.781774 m/s^2 Time of Week: 4.432000, Week Number: 0
Acceleration: X=0.403843, Y=0.079627, Z=9.798726 m/s^2 Time of Week: 116845.028166, Week Number: 2371
Acceleration: X=0.394109, Y=0.077299, Z=9.796533 m/s^2 Time of Week: 116845.031166, Week Number: 2371
Acceleration: X=0.399238, Y=0.083754, Z=9.796983 m/s^2 Time of Week: 116845.034166, Week Number: 2371
Acceleration: X=0.396059, Y=0.081428, Z=9.792107 m/s^2 Time of Week: 116845.037166, Week Number: 2371
Acceleration: X=0.390790, Y=0.087482, Z=9.798997 m/s^2 Time of Week: 116845.040166, Week Number: 2371
Acceleration: X=0.385374, Y=0.085092, Z=9.799122 m/s^2 Time of Week: 116845.043166, Week Number: 2371
Acceleration: X=0.389446, Y=0.090160, Z=9.794910 m/s^2 Time of Week: 116845.046166, Week Number: 2371
Acceleration: X=0.385560, Y=0.087697, Z=9.795435 m/s^2 Time of Week: 116845.049166, Week Number: 2371
Acceleration: X=0.384581, Y=0.093875, Z=9.785750 m/s^2 Time of Week: 116845.052166, Week Number: 2371
Acceleration: X=0.386335, Y=0.093526, Z=9.798178 m/s^2 Time of Week: 116845.055166, Week Number: 2371
Acceleration: X=0.385406, Y=0.085683, Z=9.793595 m/s^2 Time of Week: 116845.058166, Week Number: 2371
Acceleration: X=0.393684, Y=0.091408, Z=9.795248 m/s^2 Time of Week: 116845.061166, Week Number: 2371
Acceleration: X=0.396261, Y=0.088902, Z=9.795265 m/s^2 Time of Week: 116845.064166, Week Number: 2371
Acceleration: X=0.394981, Y=0.085920, Z=9.795354 m/s^2 Time of Week: 116845.067166, Week Number: 2371
Acceleration: X=0.398230, Y=0.081816, Z=9.796500 m/s^2 Time of Week: 116845.070166, Week Number: 2371
Acceleration: X=0.397413, Y=0.078395, Z=9.798882 m/s^2 Time of Week: 116845.073166, Week Number: 2371
Acceleration: X=0.396372, Y=0.077164, Z=9.804102 m/s^2 Time of Week: 116845.076166, Week Number: 2371
Acceleration: X=0.397054, Y=0.075349, Z=9.800956 m/s^2 Time of Week: 116845.079166, Week Number: 2371
Acceleration: X=0.400083, Y=0.081365, Z=9.803180 m/s^2 Time of Week: 116845.082166, Week Number: 2371
Acceleration: X=0.403444, Y=0.076732, Z=9.798066 m/s^2 Time of Week: 116845.085166, Week Number: 2371
Acceleration: X=0.408033, Y=0.078856, Z=9.799244 m/s^2 Time of Week: 116845.088166, Week Number: 2371
Acceleration: X=0.401560, Y=0.083771, Z=9.806011 m/s^2 Time of Week: 116845.091166, Week Number: 2371
Acceleration: X=0.396187, Y=0.084877, Z=9.803921 m/s^2 Time of Week: 116845.094166, Week Number: 2371
Acceleration: X=0.403327, Y=0.082662, Z=9.796803 m/s^2 Time of Week: 116845.097166, Week Number: 2371
Acceleration: X=0.397320, Y=0.092778, Z=9.791939 m/s^2 Time of Week: 116845.100166, Week Number: 2371
Acceleration: X=0.399396, Y=0.087151, Z=9.799966 m/s^2 Time of Week: 116845.103166, Week Number: 2371
Acceleration: X=0.401025, Y=0.090850, Z=9.800468 m/s^2 Time of Week: 116845.106166, Week Number: 2371
Acceleration: X=0.398627, Y=0.084341, Z=9.805632 m/s^2 Time of Week: 116845.109166, Week Number: 2371
Acceleration: X=0.399783, Y=0.085943, Z=9.796473 m/s^2 Time of Week: 116845.112166, Week Number: 2371
Acceleration: X=0.401707, Y=0.084980, Z=9.793073 m/s^2 Time of Week: 116845.115166, Week Number: 2371
Acceleration: X=0.405162, Y=0.086697, Z=9.785042 m/s^2 Time of Week: 116845.118166, Week Number: 2371
Acceleration: X=0.399453, Y=0.085772, Z=9.796137 m/s^2 Time of Week: 116845.121166, Week Number: 2371
Acceleration: X=0.391644, Y=0.086672, Z=9.800768 m/s^2 Time of Week: 116845.124166, Week Number: 2371
Acceleration: X=0.399475, Y=0.084362, Z=9.799876 m/s^2 Time of Week: 116845.127166, Week Number: 2371
Acceleration: X=0.402012, Y=0.081466, Z=9.789135 m/s^2 Time of Week: 116845.130166, Week Number: 2371
Acceleration: X=0.393842, Y=0.079781, Z=9.801334 m/s^2 Time of Week: 116845.133166, Week Number: 2371
Acceleration: X=0.396002, Y=0.081914, Z=9.806834 m/s^2 Time of Week: 116845.136166, Week Number: 2371
Acceleration: X=0.402048, Y=0.085909, Z=9.805735 m/s^2 Time of Week: 116845.139166, Week Number: 2371
Acceleration: X=0.402047, Y=0.080629, Z=9.799391 m/s^2 Time of Week: 116845.142166, Week Number: 2371
Acceleration: X=0.400467, Y=0.087604, Z=9.803258 m/s^2 Time of Week: 116845.145166, Week Number: 2371
Acceleration: X=0.405198, Y=0.085834, Z=9.791291 m/s^2 Time of Week: 116845.148166, Week Number: 2371
Acceleration: X=0.399017, Y=0.089983, Z=9.781689 m/s^2 Time of Week: 116845.151166, Week Number: 2371
Acceleration: X=0.390636, Y=0.083070, Z=9.795150 m/s^2 Time of Week: 116845.154166, Week Number: 2371
Acceleration: X=0.386863, Y=0.086675, Z=9.791759 m/s^2 Time of Week: 116845.157166, Week Number: 2371
Acceleration: X=0.393258, Y=0.090880, Z=9.794557 m/s^2 Time of Week: 116845.160166, Week Number: 2371
Acceleration: X=0.391172, Y=0.086533, Z=9.794947 m/s^2 Time of Week: 116845.163166, Week Number: 2371
Acceleration: X=0.395780, Y=0.084941, Z=9.792800 m/s^2 Time of Week: 116845.166166, Week Number: 2371
Acceleration: X=0.391881, Y=0.086931, Z=9.797325 m/s^2 Time of Week: 116845.169166, Week Number: 2371
Acceleration: X=0.392503, Y=0.082905, Z=9.803746 m/s^2 Time of Week: 116845.172166, Week Number: 2371
Acceleration: X=0.395577, Y=0.079013, Z=9.806224 m/s^2 Time of Week: 116845.175166, Week Number: 2371
Acceleration: X=0.393235, Y=0.083311, Z=9.805642 m/s^2 Time of Week: 116845.178166, Week Number: 2371
Acceleration: X=0.404928, Y=0.087949, Z=9.798874 m/s^2 Time of Week: 116845.181166, Week Number: 2371
Acceleration: X=0.398985, Y=0.082111, Z=9.796735 m/s^2 Time of Week: 116845.184166, Week Number: 2371
Acceleration: X=0.396334, Y=0.085443, Z=9.797121 m/s^2 Time of Week: 116845.187166, Week Number: 2371
Acceleration: X=0.402938, Y=0.083923, Z=9.801828 m/s^2 Time of Week: 116845.190166, Week Number: 2371
Acceleration: X=0.403965, Y=0.083244, Z=9.800677 m/s^2 Time of Week: 116845.193166, Week Number: 2371
Acceleration: X=0.404711, Y=0.085193, Z=9.802269 m/s^2 Time of Week: 116845.196166, Week Number: 2371
Acceleration: X=0.404955, Y=0.086557, Z=9.798689 m/s^2 Time of Week: 116845.199166, Week Number: 2371
Acceleration: X=0.401389, Y=0.086118, Z=9.802805 m/s^2 Time of Week: 116845.202166, Week Number: 2371
Acceleration: X=0.407796, Y=0.081436, Z=9.799899 m/s^2 Time of Week: 116845.205166, Week Number: 2371
Acceleration: X=0.399706, Y=0.088353, Z=9.795330 m/s^2 Time of Week: 116845.208166, Week Number: 2371
Acceleration: X=0.404077, Y=0.083549, Z=9.794665 m/s^2 Time of Week: 116845.211166, Week Number: 2371
Acceleration: X=0.401095, Y=0.083018, Z=9.792282 m/s^2 Time of Week: 116845.214166, Week Number: 2371
Acceleration: X=0.400685, Y=0.090183, Z=9.797561 m/s^2 Time of Week: 116845.217166, Week Number: 2371
Acceleration: X=0.404081, Y=0.084217, Z=9.792541 m/s^2 Time of Week: 116845.220166, Week Number: 2371
Acceleration: X=0.389350, Y=0.081934, Z=9.795477 m/s^2 Time of Week: 116845.223166, Week Number: 2371
Acceleration: X=0.388605, Y=0.080677, Z=9.796091 m/s^2 Time of Week: 116845.226166, Week Number: 2371
Acceleration: X=0.393763, Y=0.090965, Z=9.794594 m/s^2 Time of Week: 116845.229166, Week Number: 2371
Acceleration: X=0.389874, Y=0.088214, Z=9.790897 m/s^2 Time of Week: 116845.232166, Week Number: 2371
Acceleration: X=0.395783, Y=0.087688, Z=9.797401 m/s^2 Time of Week: 116845.235166, Week Number: 2371
Acceleration: X=0.388556, Y=0.083029, Z=9.796229 m/s^2 Time of Week: 116845.238166, Week Number: 2371
Acceleration: X=0.392939, Y=0.082971, Z=9.802016 m/s^2 Time of Week: 116845.241166, Week Number: 2371
Acceleration: X=0.392684, Y=0.081616, Z=9.801342 m/s^2 Time of Week: 116845.244166, Week Number: 2371
Acceleration: X=0.392036, Y=0.083014, Z=9.794855 m/s^2 Time of Week: 116845.247166, Week Number: 2371
Acceleration: X=0.393328, Y=0.086743, Z=9.798990 m/s^2 Time of Week: 116845.250166, Week Number: 2371
Acceleration: X=0.389432, Y=0.087265, Z=9.801352 m/s^2 Time of Week: 116845.253166, Week Number: 2371
Acceleration: X=0.392640, Y=0.085456, Z=9.795804 m/s^2 Time of Week: 116845.256166, Week Number: 2371
Acceleration: X=0.400040, Y=0.084744, Z=9.796195 m/s^2 Time of Week: 116845.259166, Week Number: 2371
Acceleration: X=0.394659, Y=0.087931, Z=9.788395 m/s^2 Time of Week: 116845.262166, Week Number: 2371
Acceleration: X=0.395009, Y=0.090725, Z=9.785572 m/s^2 Time of Week: 116845.265166, Week Number: 2371
Acceleration: X=0.400140, Y=0.093102, Z=9.781562 m/s^2 Time of Week: 116845.268166, Week Number: 2371
Acceleration: X=0.396627, Y=0.086509, Z=9.788364 m/s^2 Time of Week: 116845.271166, Week Number: 2371
Acceleration: X=0.393132, Y=0.084453, Z=9.790062 m/s^2 Time of Week: 116845.274166, Week Number: 2371
Acceleration: X=0.387926, Y=0.082406, Z=9.795927 m/s^2 Time of Week: 116845.277166, Week Number: 2371
Acceleration: X=0.386742, Y=0.085862, Z=9.784619 m/s^2 Time of Week: 116845.280166, Week Number: 2371
Acceleration: X=0.387816, Y=0.083631, Z=9.792118 m/s^2 Time of Week: 116845.283166, Week Number: 2371
Acceleration: X=0.387290, Y=0.083707, Z=9.786146 m/s^2 Time of Week: 116845.286166, Week Number: 2371
Acceleration: X=0.399461, Y=0.086910, Z=9.790721 m/s^2 Time of Week: 116845.289166, Week Number: 2371
Acceleration: X=0.400765, Y=0.078453, Z=9.787384 m/s^2 Time of Week: 116845.292166, Week Number: 2371
Acceleration: X=0.392221, Y=0.086301, Z=9.800516 m/s^2 Time of Week: 116845.295166, Week Number: 2371
Acceleration: X=0.391145, Y=0.086077, Z=9.795372 m/s^2 Time of Week: 116845.298166, Week Number: 2371
Acceleration: X=0.399506, Y=0.081323, Z=9.796224 m/s^2 Time of Week: 116845.301166, Week Number: 2371
Acceleration: X=0.397676, Y=0.081851, Z=9.797911 m/s^2 Time of Week: 116845.304166, Week Number: 2371
Acceleration: X=0.398124, Y=0.081525, Z=9.807220 m/s^2 Time of Week: 116845.307166, Week Number: 2371
Acceleration: X=0.401670, Y=0.085852, Z=9.812657 m/s^2 Time of Week: 116845.310166, Week Number: 2371
Acceleration: X=0.394960, Y=0.083390, Z=9.802570 m/s^2 Time of Week: 116845.313166, Week Number: 2371
Acceleration: X=0.401050, Y=0.088298, Z=9.800196 m/s^2 Time of Week: 116845.316166, Week Number: 2371
Acceleration: X=0.397269, Y=0.090683, Z=9.802326 m/s^2 Time of Week: 116845.319166, Week Number: 2371
Acceleration: X=0.394065, Y=0.086391, Z=9.812474 m/s^2 Time of Week: 116845.322166, Week Number: 2371
Acceleration: X=0.404470, Y=0.089917, Z=9.809396 m/s^2 Time of Week: 116845.325166, Week Number: 2371
Acceleration: X=0.404129, Y=0.086430, Z=9.805831 m/s^2 Time of Week: 116845.328166, Week Number: 2371
Acceleration: X=0.404415, Y=0.087525, Z=9.805006 m/s^2 Time of Week: 116845.331166, Week Number: 2371
Acceleration: X=0.406436, Y=0.081682, Z=9.800050 m/s^2 Time of Week: 116845.334166, Week Number: 2371
Acceleration: X=0.411441, Y=0.079743, Z=9.788881 m/s^2 Time of Week: 116845.337166, Week Number: 2371
Acceleration: X=0.411927, Y=0.082559, Z=9.788343 m/s^2 Time of Week: 116845.340166, Week Number: 2371
Acceleration: X=0.407405, Y=0.085135, Z=9.769314 m/s^2 Time of Week: 116845.343166, Week Number: 2371
Acceleration: X=0.400631, Y=0.079736, Z=9.782432 m/s^2 Time of Week: 116845.346166, Week Number: 2371
Acceleration: X=0.397206, Y=0.081245, Z=9.800108 m/s^2 Time of Week: 116845.349166, Week Number: 2371
Acceleration: X=0.388645, Y=0.076304, Z=9.805604 m/s^2 Time of Week: 116845.352166, Week Number: 2371
Acceleration: X=0.386795, Y=0.079289, Z=9.798218 m/s^2 Time of Week: 116845.355166, Week Number: 2371
Acceleration: X=0.381628, Y=0.084234, Z=9.802859 m/s^2 Time of Week: 116845.358166, Week Number: 2371
Acceleration: X=0.388462, Y=0.082072, Z=9.803406 m/s^2 Time of Week: 116845.361166, Week Number: 2371
Acceleration: X=0.386182, Y=0.081265, Z=9.800522 m/s^2 Time of Week: 116845.364166, Week Number: 2371
Acceleration: X=0.388786, Y=0.089551, Z=9.800686 m/s^2 Time of Week: 116845.367166, Week Number: 2371
Acceleration: X=0.392071, Y=0.090894, Z=9.812446 m/s^2 Time of Week: 116845.370166, Week Number: 2371
Acceleration: X=0.398262, Y=0.093186, Z=9.804453 m/s^2 Time of Week: 116845.373166, Week Number: 2371
Acceleration: X=0.397650, Y=0.087687, Z=9.791643 m/s^2 Time of Week: 116845.376166, Week Number: 2371
Acceleration: X=0.391862, Y=0.091267, Z=9.793197 m/s^2 Time of Week: 116845.379166, Week Number: 2371
Acceleration: X=0.405483, Y=0.093240, Z=9.804573 m/s^2 Time of Week: 116845.382166, Week Number: 2371
Acceleration: X=0.401698, Y=0.085055, Z=9.815494 m/s^2 Time of Week: 116845.385166, Week Number: 2371
Acceleration: X=0.405394, Y=0.080629, Z=9.802366 m/s^2 Time of Week: 116845.388166, Week Number: 2371
Acceleration: X=0.414347, Y=0.087431, Z=9.806450 m/s^2 Time of Week: 116845.391166, Week Number: 2371
Acceleration: X=0.415836, Y=0.084059, Z=9.813872 m/s^2 Time of Week: 116845.394166, Week Number: 2371
Acceleration: X=0.407687, Y=0.084887, Z=9.808677 m/s^2 Time of Week: 116845.397166, Week Number: 2371
Acceleration: X=0.415007, Y=0.077782, Z=9.812348 m/s^2 Time of Week: 116845.400166, Week Number: 2371
Acceleration: X=0.417795, Y=0.073692, Z=9.818165 m/s^2 Time of Week: 116845.403166, Week Number: 2371
Acceleration: X=0.411876, Y=0.074465, Z=9.808865 m/s^2 Time of Week: 116845.406166, Week Number: 2371
Acceleration: X=0.406066, Y=0.071300, Z=9.802798 m/s^2 Time of Week: 116845.409166, Week Number: 2371
Acceleration: X=0.407696, Y=0.074435, Z=9.803709 m/s^2 Time of Week: 116845.412166, Week Number: 2371
Acceleration: X=0.415922, Y=0.076880, Z=9.804293 m/s^2 Time of Week: 116845.415166, Week Number: 2371
Acceleration: X=0.411391, Y=0.081816, Z=9.796689 m/s^2 Time of Week: 116845.418166, Week Number: 2371
Acceleration: X=0.403497, Y=0.081719, Z=9.797319 m/s^2 Time of Week: 116845.421166, Week Number: 2371
Acceleration: X=0.394684, Y=0.093467, Z=9.791970 m/s^2 Time of Week: 116845.424166, Week Number: 2371
Acceleration: X=0.396933, Y=0.094509, Z=9.791298 m/s^2 Time of Week: 116845.427166, Week Number: 2371
Acceleration: X=0.387440, Y=0.092825, Z=9.796566 m/s^2 Time of Week: 116845.430166, Week Number: 2371
Acceleration: X=0.381401, Y=0.095219, Z=9.809665 m/s^2 Time of Week: 116845.433166, Week Number: 2371
Acceleration: X=0.383164, Y=0.092653, Z=9.795152 m/s^2 Time of Week: 116845.436166, Week Number: 2371
Acceleration: X=0.373339, Y=0.093171, Z=9.785160 m/s^2 Time of Week: 116845.439166, Week Number: 2371
Acceleration: X=0.377903, Y=0.101021, Z=9.794252 m/s^2 Time of Week: 116845.442166, Week Number: 2371
Acceleration: X=0.381726, Y=0.094446, Z=9.795536 m/s^2 Time of Week: 116845.445166, Week Number: 2371
Acceleration: X=0.381715, Y=0.091344, Z=9.791361 m/s^2 Time of Week: 116845.448166, Week Number: 2371
Acceleration: X=0.378823, Y=0.080686, Z=9.777030 m/s^2 Time of Week: 116845.451166, Week Number: 2371
Acceleration: X=0.383257, Y=0.080782, Z=9.769120 m/s^2 Time of Week: 116845.454166, Week Number: 2371
Acceleration: X=0.385784, Y=0.076937, Z=9.774977 m/s^2 Time of Week: 116845.457166, Week Number: 2371
Acceleration: X=0.385261, Y=0.079083, Z=9.785563 m/s^2 Time of Week: 116845.460166, Week Number: 2371
Acceleration: X=0.383757, Y=0.076678, Z=9.788691 m/s^2 Time of Week: 116845.463166, Week Number: 2371
Acceleration: X=0.384907, Y=0.073625, Z=9.800220 m/s^2 Time of Week: 116845.466166, Week Number: 2371
Acceleration: X=0.392160, Y=0.080174, Z=9.799595 m/s^2 Time of Week: 116845.469166, Week Number: 2371
Acceleration: X=0.388626, Y=0.080985, Z=9.805145 m/s^2 Time of Week: 116845.472166, Week Number: 2371
Acceleration: X=0.396475, Y=0.077516, Z=9.797181 m/s^2 Time of Week: 116845.475166, Week Number: 2371
Acceleration: X=0.393095, Y=0.087012, Z=9.809902 m/s^2 Time of Week: 116845.478166, Week Number: 2371
Acceleration: X=0.407321, Y=0.087823, Z=9.803264 m/s^2 Time of Week: 116845.481166, Week Number: 2371
Acceleration: X=0.398772, Y=0.085199, Z=9.802100 m/s^2 Time of Week: 116845.484166, Week Number: 2371
Acceleration: X=0.400815, Y=0.094943, Z=9.808907 m/s^2 Time of Week: 116845.487166, Week Number: 2371
Acceleration: X=0.406630, Y=0.091281, Z=9.813872 m/s^2 Time of Week: 116845.490166, Week Number: 2371
Acceleration: X=0.415785, Y=0.087260, Z=9.821871 m/s^2 Time of Week: 116845.493166, Week Number: 2371
Acceleration: X=0.427358, Y=0.091202, Z=9.847298 m/s^2 Time of Week: 116845.496166, Week Number: 2371
Acceleration: X=0.412066, Y=0.077751, Z=9.718765 m/s^2 Time of Week: 116845.499166, Week Number: 2371
Acceleration: X=0.419493, Y=0.084509, Z=9.770692 m/s^2 Time of Week: 116845.502166, Week Number: 2371
Acceleration: X=0.426077, Y=0.082845, Z=9.842503 m/s^2 Time of Week: 116845.505166, Week Number: 2371
Acceleration: X=0.413507, Y=0.081120, Z=9.791901 m/s^2 Time of Week: 116845.508166, Week Number: 2371
Acceleration: X=0.412605, Y=0.078233, Z=9.848020 m/s^2 Time of Week: 116845.511166, Week Number: 2371
Acceleration: X=0.405796, Y=0.079616, Z=9.859529 m/s^2 Time of Week: 116845.514166, Week Number: 2371
Acceleration: X=0.403847, Y=0.072762, Z=9.790412 m/s^2 Time of Week: 116845.517166, Week Number: 2371
Acceleration: X=0.405924, Y=0.074271, Z=9.798541 m/s^2 Time of Week: 116845.520166, Week Number: 2371
Acceleration: X=0.409599, Y=0.077868, Z=9.822325 m/s^2 Time of Week: 116845.523166, Week Number: 2371
Acceleration: X=0.400013, Y=0.077241, Z=9.816050 m/s^2 Time of Week: 116845.526166, Week Number: 2371
Acceleration: X=0.402018, Y=0.083542, Z=9.785337 m/s^2 Time of Week: 116845.529166, Week Number: 2371
Acceleration: X=0.398989, Y=0.086875, Z=9.773442 m/s^2 Time of Week: 116845.532166, Week Number: 2371
Acceleration: X=0.398480, Y=0.084813, Z=9.785190 m/s^2 Time of Week: 116845.535166, Week Number: 2371
Acceleration: X=0.386284, Y=0.091553, Z=9.791924 m/s^2 Time of Week: 116845.538166, Week Number: 2371
Acceleration: X=0.394348, Y=0.094343, Z=9.806597 m/s^2 Time of Week: 116845.541166, Week Number: 2371
Acceleration: X=0.392851, Y=0.090999, Z=9.803988 m/s^2 Time of Week: 116845.544166, Week Number: 2371
Acceleration: X=0.378591, Y=0.091205, Z=9.802280 m/s^2 Time of Week: 116845.547166, Week Number: 2371
Acceleration: X=0.383407, Y=0.084650, Z=9.793278 m/s^2 Time of Week: 116845.550166, Week Number: 2371
Acceleration: X=0.389109, Y=0.094024, Z=9.793819 m/s^2 Time of Week: 116845.553166, Week Number: 2371
Acceleration: X=0.392795, Y=0.085366, Z=9.791750 m/s^2 Time of Week: 116845.556166, Week Number: 2371
Acceleration: X=0.394175, Y=0.088453, Z=9.808736 m/s^2 Time of Week: 116845.559166, Week Number: 2371
Acceleration: X=0.390791, Y=0.091008, Z=9.800985 m/s^2 Time of Week: 116845.562166, Week Number: 2371
Acceleration: X=0.393793, Y=0.072398, Z=9.782173 m/s^2 Time of Week: 116845.565166, Week Number: 2371
Acceleration: X=0.399201, Y=0.071433, Z=9.783536 m/s^2 Time of Week: 116845.568166, Week Number: 2371
Acceleration: X=0.401114, Y=0.074984, Z=9.800678 m/s^2 Time of Week: 116845.571166, Week Number: 2371
Acceleration: X=0.400461, Y=0.074278, Z=9.804428 m/s^2 Time of Week: 116845.574166, Week Number: 2371
Acceleration: X=0.393814, Y=0.078745, Z=9.803484 m/s^2 Time of Week: 116845.577166, Week Number: 2371
Acceleration: X=0.396448, Y=0.082167, Z=9.786164 m/s^2 Time of Week: 116845.580166, Week Number: 2371
Acceleration: X=0.397599, Y=0.081902, Z=9.781849 m/s^2 Time of Week: 116845.583166, Week Number: 2371
Acceleration: X=0.389259, Y=0.084253, Z=9.795228 m/s^2 Time of Week: 116845.586166, Week Number: 2371
Acceleration: X=0.393658, Y=0.085075, Z=9.808760 m/s^2 Time of Week: 116845.589166, Week Number: 2371
Acceleration: X=0.389675, Y=0.094243, Z=9.811279 m/s^2 Time of Week: 116845.592166, Week Number: 2371
Acceleration: X=0.390987, Y=0.087345, Z=9.801244 m/s^2 Time of Week: 116845.595166, Week Number: 2371
Acceleration: X=0.387894, Y=0.090078, Z=9.807116 m/s^2 Time of Week: 116845.598166, Week Number: 2371
Acceleration: X=0.384033, Y=0.094131, Z=9.812607 m/s^2 Time of Week: 116845.601166, Week Number: 2371
Acceleration: X=0.390041, Y=0.089083, Z=9.811223 m/s^2 Time of Week: 116845.604166, Week Number: 2371
Acceleration: X=0.397190, Y=0.092200, Z=9.794113 m/s^2 Time of Week: 116845.607166, Week Number: 2371
Acceleration: X=0.407036, Y=0.087979, Z=9.787509 m/s^2 Time of Week: 116845.610166, Week Number: 2371
Acceleration: X=0.405900, Y=0.084542, Z=9.779186 m/s^2 Time of Week: 116845.613166, Week Number: 2371
Acceleration: X=0.403777, Y=0.082314, Z=9.783066 m/s^2 Time of Week: 116845.616166, Week Number: 2371
Acceleration: X=0.409868, Y=0.080457, Z=9.797922 m/s^2 Time of Week: 116845.619166, Week Number: 2371
Acceleration: X=0.408205, Y=0.073986, Z=9.798055 m/s^2 Time of Week: 116845.622166, Week Number: 2371
Acceleration: X=0.411486, Y=0.074323, Z=9.796414 m/s^2 Time of Week: 116845.625166, Week Number: 2371
Acceleration: X=0.403875, Y=0.062379, Z=9.800282 m/s^2 Time of Week: 116845.628166, Week Number: 2371
Acceleration: X=0.401145, Y=0.072371, Z=9.816101 m/s^2 Time of Week: 116845.631166, Week Number: 2371
Acceleration: X=0.403576, Y=0.075411, Z=9.818751 m/s^2 Time of Week: 116845.634166, Week Number: 2371
Acceleration: X=0.397224, Y=0.077013, Z=9.813663 m/s^2 Time of Week: 116845.637166, Week Number: 2371
Acceleration: X=0.392029, Y=0.081542, Z=9.797873 m/s^2 Time of Week: 116845.640166, Week Number: 2371
Acceleration: X=0.395694, Y=0.084825, Z=9.796948 m/s^2 Time of Week: 116845.643166, Week Number: 2371
Acceleration: X=0.390704, Y=0.084432, Z=9.787240 m/s^2 Time of Week: 116845.646166, Week Number: 2371
Acceleration: X=0.390523, Y=0.093745, Z=9.785155 m/s^2 Time of Week: 116845.649166, Week Number: 2371
Acceleration: X=0.397322, Y=0.093825, Z=9.783916 m/s^2 Time of Week: 116845.652166, Week Number: 2371
Acceleration: X=0.397414, Y=0.093499, Z=9.788885 m/s^2 Time of Week: 116845.655166, Week Number: 2371
Acceleration: X=0.396903, Y=0.096139, Z=9.791164 m/s^2 Time of Week: 116845.658166, Week Number: 2371
Acceleration: X=0.395977, Y=0.091866, Z=9.800270 m/s^2 Time of Week: 116845.661166, Week Number: 2371
Acceleration: X=0.397212, Y=0.091216, Z=9.801773 m/s^2 Time of Week: 116845.664166, Week Number: 2371
Acceleration: X=0.393583, Y=0.088040, Z=9.801500 m/s^2 Time of Week: 116845.667166, Week Number: 2371
Acceleration: X=0.397738, Y=0.078659, Z=9.810102 m/s^2 Time of Week: 116845.670166, Week Number: 2371
Acceleration: X=0.402800, Y=0.085347, Z=9.805728 m/s^2 Time of Week: 116845.673166, Week Number: 2371
Acceleration: X=0.398265, Y=0.078802, Z=9.807530 m/s^2 Time of Week: 116845.676166, Week Number: 2371
Acceleration: X=0.400817, Y=0.082157, Z=9.810902 m/s^2 Time of Week: 116845.679166, Week Number: 2371
Acceleration: X=0.399605, Y=0.082671, Z=9.814259 m/s^2 Time of Week: 116845.682166, Week Number: 2371
Acceleration: X=0.408516, Y=0.075731, Z=9.813411 m/s^2 Time of Week: 116845.685166, Week Number: 2371
Acceleration: X=0.404072, Y=0.076469, Z=9.798359 m/s^2 Time of Week: 116845.688166, Week Number: 2371
Acceleration: X=0.408483, Y=0.077574, Z=9.794038 m/s^2 Time of Week: 116845.691166, Week Number: 2371
Acceleration: X=0.407273, Y=0.073843, Z=9.794521 m/s^2 Time of Week: 116845.694166, Week Number: 2371
Acceleration: X=0.407364, Y=0.081601, Z=9.796850 m/s^2 Time of Week: 116845.697166, Week Number: 2371
Acceleration: X=0.401065, Y=0.081827, Z=9.803255 m/s^2 Time of Week: 116845.700166, Week Number: 2371
Acceleration: X=0.395042, Y=0.085246, Z=9.793724 m/s^2 Time of Week: 116845.703166, Week Number: 2371
Acceleration: X=0.389312, Y=0.088411, Z=9.793031 m/s^2 Time of Week: 116845.706166, Week Number: 2371
Acceleration: X=0.386376, Y=0.094848, Z=9.785925 m/s^2 Time of Week: 116845.709166, Week Number: 2371
Acceleration: X=0.389841, Y=0.093760, Z=9.800335 m/s^2 Time of Week: 116845.712166, Week Number: 2371
Acceleration: X=0.389667, Y=0.090132, Z=9.802638 m/s^2 Time of Week: 116845.715166, Week Number: 2371
Acceleration: X=0.388617, Y=0.089090, Z=9.801075 m/s^2 Time of Week: 116845.718166, Week Number: 2371
Acceleration: X=0.386981, Y=0.097801, Z=9.800901 m/s^2 Time of Week: 116845.721166, Week Number: 2371
Acceleration: X=0.386304, Y=0.091757, Z=9.789343 m/s^2 Time of Week: 116845.724166, Week Number: 2371
Acceleration: X=0.396453, Y=0.088544, Z=9.799086 m/s^2 Time of Week: 116845.727166, Week Number: 2371
Acceleration: X=0.393610, Y=0.084918, Z=9.801736 m/s^2 Time of Week: 116845.730166, Week Number: 2371
Acceleration: X=0.388953, Y=0.082643, Z=9.793587 m/s^2 Time of Week: 116845.733166, Week Number: 2371
Acceleration: X=0.395343, Y=0.080327, Z=9.791040 m/s^2 Time of Week: 116845.736166, Week Number: 2371
Acceleration: X=0.398161, Y=0.077601, Z=9.787310 m/s^2 Time of Week: 116845.739166, Week Number: 2371
Acceleration: X=0.398020, Y=0.082799, Z=9.781247 m/s^2 Time of Week: 116845.742166, Week Number: 2371
Acceleration: X=0.401625, Y=0.082982, Z=9.790839 m/s^2 Time of Week: 116845.745166, Week Number: 2371
Acceleration: X=0.391801, Y=0.081654, Z=9.793233 m/s^2 Time of Week: 116845.748166, Week Number: 2371
Acceleration: X=0.383785, Y=0.084604, Z=9.799099 m/s^2 Time of Week: 116845.751166, Week Number: 2371
Acceleration: X=0.387148, Y=0.090754, Z=9.798287 m/s^2 Time of Week: 116845.754166, Week Number: 2371
