
#################################################################
Log started at 2025-06-16_16-24-33.689473 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.388930, Y=0.071718, Z=9.796475 m/s^2 Time of Week: 52.056000, Week Number: 0
Acceleration: X=0.398689, Y=0.069361, Z=9.794205 m/s^2 Time of Week: 55.830000, Week Number: 0
Acceleration: X=0.398501, Y=0.073652, Z=9.792178 m/s^2 Time of Week: 55.833000, Week Number: 0
Acceleration: X=0.390331, Y=0.074812, Z=9.795274 m/s^2 Time of Week: 57.001970, Week Number: 0
Acceleration: X=0.392335, Y=0.070266, Z=9.789445 m/s^2 Time of Week: 57.004970, Week Number: 0
Acceleration: X=0.387290, Y=0.071648, Z=9.789366 m/s^2 Time of Week: 57.007970, Week Number: 0
Acceleration: X=0.386170, Y=0.070053, Z=9.791417 m/s^2 Time of Week: 57.010970, Week Number: 0
Acceleration: X=0.392298, Y=0.068931, Z=9.785643 m/s^2 Time of Week: 57.013970, Week Number: 0
Acceleration: X=0.393699, Y=0.073348, Z=9.800118 m/s^2 Time of Week: 57.016970, Week Number: 0
Acceleration: X=0.390923, Y=0.066034, Z=9.793653 m/s^2 Time of Week: 57.019970, Week Number: 0
Acceleration: X=0.398850, Y=0.068985, Z=9.796155 m/s^2 Time of Week: 57.022970, Week Number: 0
Acceleration: X=0.400861, Y=0.066667, Z=9.797405 m/s^2 Time of Week: 57.025970, Week Number: 0
Acceleration: X=0.405630, Y=0.068532, Z=9.793660 m/s^2 Time of Week: 57.028970, Week Number: 0
Acceleration: X=0.400861, Y=0.071393, Z=9.795445 m/s^2 Time of Week: 57.031970, Week Number: 0
Acceleration: X=0.411044, Y=0.071123, Z=9.800500 m/s^2 Time of Week: 57.034970, Week Number: 0
Acceleration: X=0.404641, Y=0.067705, Z=9.802896 m/s^2 Time of Week: 57.037969, Week Number: 0
Acceleration: X=0.417474, Y=0.065512, Z=9.802209 m/s^2 Time of Week: 57.040969, Week Number: 0
Acceleration: X=0.409274, Y=0.059184, Z=9.803589 m/s^2 Time of Week: 57.043969, Week Number: 0
Acceleration: X=0.411830, Y=0.068775, Z=9.805472 m/s^2 Time of Week: 57.046969, Week Number: 0
Acceleration: X=0.407976, Y=0.062219, Z=9.802366 m/s^2 Time of Week: 57.049969, Week Number: 0
Acceleration: X=0.406422, Y=0.070144, Z=9.810288 m/s^2 Time of Week: 57.052969, Week Number: 0
Acceleration: X=0.405127, Y=0.069277, Z=9.810366 m/s^2 Time of Week: 57.055969, Week Number: 0
Acceleration: X=0.408394, Y=0.071516, Z=9.807924 m/s^2 Time of Week: 57.058969, Week Number: 0
Acceleration: X=0.410844, Y=0.067778, Z=9.805108 m/s^2 Time of Week: 57.061969, Week Number: 0
Acceleration: X=0.404797, Y=0.070422, Z=9.804893 m/s^2 Time of Week: 57.064969, Week Number: 0
Acceleration: X=0.400391, Y=0.067391, Z=9.804138 m/s^2 Time of Week: 57.067969, Week Number: 0
Acceleration: X=0.398520, Y=0.064035, Z=9.797755 m/s^2 Time of Week: 57.070969, Week Number: 0
Acceleration: X=0.402476, Y=0.069118, Z=9.802696 m/s^2 Time of Week: 57.073969, Week Number: 0
Acceleration: X=0.401822, Y=0.070955, Z=9.798594 m/s^2 Time of Week: 57.076969, Week Number: 0
Acceleration: X=0.403272, Y=0.077943, Z=9.789586 m/s^2 Time of Week: 57.079968, Week Number: 0
Acceleration: X=0.400731, Y=0.066370, Z=9.794050 m/s^2 Time of Week: 57.082968, Week Number: 0
Acceleration: X=0.392169, Y=0.067728, Z=9.803433 m/s^2 Time of Week: 57.085968, Week Number: 0
Acceleration: X=0.394811, Y=0.064914, Z=9.806002 m/s^2 Time of Week: 57.088968, Week Number: 0
Acceleration: X=0.401781, Y=0.067651, Z=9.795600 m/s^2 Time of Week: 57.091968, Week Number: 0
Acceleration: X=0.387437, Y=0.069770, Z=9.792975 m/s^2 Time of Week: 57.094968, Week Number: 0
Acceleration: X=0.395231, Y=0.066788, Z=9.803300 m/s^2 Time of Week: 57.097968, Week Number: 0
Acceleration: X=0.394439, Y=0.069243, Z=9.799647 m/s^2 Time of Week: 57.100968, Week Number: 0
Acceleration: X=0.398436, Y=0.065932, Z=9.796283 m/s^2 Time of Week: 57.103968, Week Number: 0
Acceleration: X=0.399229, Y=0.068973, Z=9.791966 m/s^2 Time of Week: 57.106968, Week Number: 0
Acceleration: X=0.399976, Y=0.072552, Z=9.795506 m/s^2 Time of Week: 57.109968, Week Number: 0
Acceleration: X=0.394774, Y=0.074277, Z=9.795471 m/s^2 Time of Week: 57.112968, Week Number: 0
Acceleration: X=0.388078, Y=0.078321, Z=9.808475 m/s^2 Time of Week: 57.115968, Week Number: 0
Acceleration: X=0.384562, Y=0.073539, Z=9.817084 m/s^2 Time of Week: 57.118967, Week Number: 0
Acceleration: X=0.397611, Y=0.073044, Z=9.824506 m/s^2 Time of Week: 57.121967, Week Number: 0
Acceleration: X=0.406895, Y=0.066978, Z=9.781065 m/s^2 Time of Week: 57.124967, Week Number: 0
Acceleration: X=0.403841, Y=0.063339, Z=9.725878 m/s^2 Time of Week: 57.127967, Week Number: 0
Acceleration: X=0.400516, Y=0.067912, Z=9.759578 m/s^2 Time of Week: 57.130967, Week Number: 0
Acceleration: X=0.408086, Y=0.063464, Z=9.837939 m/s^2 Time of Week: 57.133967, Week Number: 0
Acceleration: X=0.402583, Y=0.065356, Z=9.823073 m/s^2 Time of Week: 57.136967, Week Number: 0

Exiting...
